sentence,sentiment,topic,is_augmented
thầy nhiệt tình hài hước .,2,0,False
thầy hạn chế nói xưng hô mày trong lớp .,0,0,False
Cơ sở vật chất phục vụ thực hành còn chưa đầy đủ.,0,2,True
giảng viên thường xuyên đưa bài tập lên bảng để vừa giảng vừa tạo ra cuộc thảo luận .,2,0,False
cần nâng cao công tác giảng dạy .,0,1,False
ngoài ra còn cung cấp thêm một số kiến thức mới mà không có trong chương trình dạy .,2,1,False
Môn học cứ code trực tiếp trên dreamweaver rồi sửa đi sửa lại làm sv khó hiểu.,0,1,True
Giáo viên nên nói rõ hơn về ý nghĩa môn học để tụi em có động lực.,0,1,True
Em không có ý kiến gì thêm.,1,3,True
ít dạy bài tập .,0,1,False
"các ví dụ về định nghĩa , giao thức , tổ chức mạng của thầy rất gần gũi và dễ hiểu .",2,0,False
cô dạy hơi nhanh về ngữ pháp .,0,0,False
mong thầy sắp xếp giữa việc giảng dạy và công việc cá nhân .,0,0,False
"nếu có thể nhà trường ngoài việc lên kế hoạch thành lập một câu lạc bộ tiếng anh , cũng nên tạo điều kiện cho sinh viên tìm hiểu ngoại ngữ khác như tiếng nhật , tiếng trung .",0,1,False
"Kiến thức thực tế được cập nhật thường xuyên, thắc mắc cũng được giải đáp nhiệt tình.",2,1,True
"Chương trình học căng quá, nên có mấy trò chơi xả stress.",0,1,True
"thầy dạy nhiệt tình , giảng dễ hiểu .",2,0,False
"Bài lab toàn làm trên Win Server 2003 cũ xì, trong khi hiện tại chủ yếu dùng Win Server 2012, khác biệt quá lớn.",0,1,True
giải thích thắc mắc của sinh viên .,2,0,False
Em đã hoàn thành xong kì học này rồi.,1,3,True
Nên mở thêm CLB Anh văn để sv có chỗ học hỏi.,0,1,True
giảng viên thực hành có cũng như không !,0,0,False
"giảng viên vui tính , nhiệt tình và tận tâm với công việc .",2,0,False
"Môn lập trình web mà vẫn thi giấy, khó hiểu ghê.",0,1,True
"Cơ sở vật chất phòng học rất ổn, đảm bảo tốt cho gv dạy và sv học.",2,2,True
cách truyền đạt kiến thức của thầy .,1,0,False
"cô dạy vui vẻ , nhiệt tình .",2,0,False
Trường nên đầu tư thêm trang thiết bị dạy học ạ.,0,2,True
thầy thân thiện và nhiệt tình .,2,0,False
trong khi thầy dạy sinh viên chỉ hiểu được vài gạch đầu dòng thì lại làm một vấn đề mà google cũng bó tay .,0,0,False
"giảng viên tận tình , chu đáo , gần gũi sinh viên .",2,0,False
em nghĩ thầy nên tăng cường sửa nhiều bài tập hơn .,0,0,False
Chương trình học hơi nặng so với sv tụi em.,0,1,True
"cô dạy rất tốt , nhiều bài tập .",2,0,False
"Em thấy dàn máy tính ở đây quá kém, học chương trình chất lượng cao mà máy còn không bằng hệ bình thường.",0,2,True
dù biết là giảng viên muốn tốt cho tụi em nhưng giảng viên cứ tự đổi giờ lên lớp như thế thì em không đồng tình lắm ạ .,0,0,False
phân bố lại chương trình vì bài khá dài .,0,1,False
giảng viên nên đảm bảo lên lớp đúng giờ và cập nhật bài giảng lên hệ thống moodle thường xuyên hơn .,0,0,False
"thầy rất nhiệt tình , tận tâm với sinh viên .",2,0,False
thân thiện vui vẻ với học sinh .,2,0,False
Sv cần nhiều máy thực hành hơn cho môn mạch số.,0,2,True
Phần lý thuyết của môn này hơi khó tiếp thu.,0,1,True
truyền đạt kiến thức tốt .,2,0,False
cần tăng cường nhiều biện pháp trừng phạt khi sinh viên không làm bài tập .,0,1,False
"Phòng máy quá cũ, không có wifi, lại nhỏ và máy cấu hình yếu lắm.",0,2,True
"thầy giảng nhanh và cách truyền đạt hơi khó hiểu , đưa ra khá ít ví dụ để sinh viên có thể hiểu bài rõ hơn .",0,0,False
phòng thực hành có quá nhiều máy bị hỏng .,0,2,False
Em mong BQL cơ sở xem xét ạ.,1,2,True
"thầy dạy rất dễ hiểu , cho nhiều bài tập .",2,0,False
Không có bài tập nào để làm thêm hết.,0,1,True
"không cảm thấy tiếp thu được kiến thức , đa phần phải tự học tự tìm kiếm kiến thức .",0,1,False
"Trong tiết học có nhiều đoạn bị trống, phí thời gian ghê.",0,1,True
thầy dạy rất vui .,2,0,False
điểm quá trình chưa thật sự công bằng với sinh viên .,0,1,False
"giảng viên rất vui tính , giảng dạy nhiệt tình , chi tiết cho sinh viên .",2,0,False
"vui vẻ , thoải mái , có tâm .",2,0,False
"tận tâm , có kế hoạch .",2,0,False
Tạm thời em chưa có ý kiến gì thêm.,1,3,True
lịch học bù cần ghi rõ ngày nào trên course .,0,1,False
tích cực trong giảng dạy .,2,0,False
"giáo viên giảng rõ , dễ hiểu .",2,0,False
cần hạn chế dạy bài giảng điện tử .,0,1,False
môn học không hữu ích đối với ngành học của em .,0,1,False
thật chất em không học thầy này .,1,0,False
cô dạy không có điểm nhấn cứ đều đều cho đến hết buổi .,0,0,False
thêm nhiều bài tập hay gặp khi thi học kỳ !,0,1,False
"Nhà C phòng học nóng quá, làm sv khó tập trung. Mong trường có giải pháp.",0,2,True
"Phần thực hành đang đi chậm hơn lý thuyết trên lớp, chưa giúp củng cố bài học hiệu quả.",0,1,True
Em thấy bài giảng hơi khó nắm bắt.,0,3,True
thầy bận lịch của trường nên một vài buổi học thầy không lên lớp được .,0,0,False
"Bài tập bám sát đề cương, dễ hiểu dễ làm.",2,1,True
cho làm bài kiểm tra thử trước khi thi .,2,1,False
Anh văn là môn cực kỳ quan trọng cho cả việc học lẫn công việc sau này.,1,1,True
"thầy tận tình , nhiệt huyết .",2,0,False
"giáo viên trẻ , thân thiện , nhiệt tình .",2,0,False
nên có thêm chỉ thực hành để cho sinh viên nắm rõ hơn về máy tính .,0,1,False
"có lẽ là "" top giảng viên dạy dễ hiểu nhất đó giờ "" mà em từng học .",2,0,False
"tiếp cận được phương pháp học tiếng anh hoàn toàn mới so với lúc còn học cấp 2 , 3 .",2,1,False
cô cho bài nhiều .,0,0,False
Chị/Anh nhân viên dễ thương lắm ạ.,2,3,True
"thầy dạy tận tâm , truyền đạt tốt .",2,0,False
Đề thi khác xa nội dung đã học trên lớp.,0,1,True
"Đề nghị sửa máy chiếu ở các phòng, mờ quá rồi.",0,2,True
thầy vui tính dể tiếp thu bài .,2,0,False
cần tăng cường ôn tập để kiểm tra như doubledot đưa ra một số đề kiểm tra tham khảo cho sinh viên .,0,1,False
"cô dạy nhiệt tình , truyền đạt kiến thức tốt .",2,0,False
"Phòng học nhiều đồ bị hỏng quá, nhất là máy chiếu mờ, hay lỗi.",0,2,True
còn hơi thiếu sinh động .,0,0,False
"Phòng thực hành cần thêm thiết bị như switch, router; và nên vệ sinh bớt bụi, nóng.",0,2,True
"thiết bị về máy chiếu chưa được tốt , mong nhà trường tạo điều kiện .",0,2,False
"học thấy rất phí thời gian , kiến thức thu được chẳng bao nhiêu .",0,3,False
Tất cả tài liệu môn học đều được thầy gửi.,1,1,True
"thầy có thể soạn thêm nhiều dạng bài tập , để khi thi mấy bạn đỡ bỡ ngỡ hơn , kết quả sẽ tốt hơn .",0,0,False
"giảng dạy tận tâm , nhiệt tình .",2,0,False
không biết thầy dạy cái gì cả !,0,0,False
có thêm đồ án mang tính chất sáng tạo .,0,1,False
thỉnh thoảng đi hơi trễ .,0,0,False
thầy dậy rất nhiệt tình !,2,0,False
thầy điểm danh nhiều quá ạ colonsmile .,0,0,False
thầy bận nhiều việc nên hay cho nghỉ .,0,0,False
"dạy kỹ , sinh viên học cảm thấy dễ hiểu , vận dụng được nhiều kiến thức để học môn này .",2,0,False
"lý do doubledot vào 2 tuần cuối kỳ , sinh viên phải làm đồ án rất nhiều môn , phải ôn thi .",0,3,False
"Chất lượng phòng máy tệ quá, cần nâng cấp.",0,2,True
nhìn có vẻ khó chịu nhưng thầy rất dễ chịu (y) .,2,0,False
Mong nhà trường tăng cường trang bị cho các phòng học.,0,2,True
"nếu thầy sắp xếp được thời gian lên lớp thường xuyên , thì đó quả là điều tuyệt vời vì thầy dạy rất dễ hiểu , tuy nhiên thầy hay không lên lớp quá colonsad .",0,0,False
"thầy nhiệt tình , tận tâm .",2,0,False
"Lịch thực hành nên sớm hơn, tránh các ngày thi/lễ. Phòng thực hành thì nóng, bụi, máy chiếu mờ, ngồi xa chả thấy gì.",0,1,True
Kiến thức môn học chưa được nhiều lắm.,0,1,True
"Mic, âm thanh, máy chiếu ở phòng học cần được nâng cấp.",0,2,True
phòng máy không tốt .,0,2,False
"Cuối kỳ toàn bài tập mà thầy chỉ ngồi đọc slide TA (có chỗ dịch TV, chỗ ko), chả thấy đứng lên giảng, khó học quá nên toàn phải tự lên mạng tìm hiểu.",0,1,True
Về phần này em xin phép không bình luận.,1,3,True
"Thầy/cô giảng bài hơi nhanh, khó theo kịp.",0,1,True
nhiệt tình vui vẻ .,2,0,False
"đề nghị trường có biện pháp nâng cấp phòng học vì phòng quá dơ , quá bụi , máy chiếu thì có phòng rất tốt nhưng cũng có phòng quá tệ .",0,2,False
"Thủ tục rườm rà, đọc xong mà không nắm được gì hết.",0,3,True
giảng viên dạy nhiệt tình và dễ hiểu .,2,0,False
"Mấy hoạt động này giúp sv tụi em trau dồi thêm bao kỹ năng, nhất là làm việc nhóm.",2,3,True
Sv tụi em chưa hình dung với tiếp thu hết đc nội dung môn học.,0,1,True
"nếu lần sau có môn thầy , em nhất định sẽ đăng ký colonsmile .",2,0,False
Số lượng bài giảng được tăng lên.,1,1,True
"nguyên tắc , phương pháp giảng dạy tốt .",2,0,False
"thầy dạy rất nhiệt tình và dễ hiểu , tuy nhiên do học sinh còn lười nhác học bài nên đôi khi kết quả không được như mong muốn .",0,0,False
có cung cấp kiến thức liên quan nhiều hơn so với khi học lý thuyết .,2,0,False
thầy rất nhiệt tình và chia sẻ nhiều chủ đề thú vị .,2,0,False
em thấy số buổi thực hành quá ít và kiến thức truyền tải chẳng được bao nhiêu vì vậy nên mong trường đổi về hình thức 1 các môn thực hành này !,0,1,False
thầy hầu như chỉ giảng bài trên slide .,0,0,False
giảng viên rất nhiệt tình và luôn chuẩn bị bài giảng chu đáo .,2,0,False
thời gian học trên lớp khá thoải mái .,2,1,False
"Phần này khá đơn giản, có thể đi nhanh hơn được không ạ?",0,3,True
"cô thân thiện , trẻ trung .",2,0,False
"Mọi thứ đều rất rõ ràng, chi tiết ạ.",2,3,True
thầy đọc slide nhiều hơn là giảng .,0,0,False
"giảng viên nhiệt tình giảng dạy , luôn đúng giờ , luôn giúp đỡ sinh viên .",2,0,False
em mong cô sẽ hướng dẫn cụ thể hơn thay vì chỉ nói trong slide !,0,0,False
Em nghĩ 1 buổi học nên chia thành 3 tiết thôi ạ.,0,1,True
"nhiệt tình , tận tâm , hài hước , famous name .",2,0,False
Sv cần được cung cấp đề cương & mục đích môn học rõ ràng từ đầu.,0,1,True
"thầy cực kỳ tâm lý , vui tính , dạy nhiệt tình và tận tụy với học trò .",2,0,False
"Các kiến thức đều do sv tự nghiên cứu, tìm hiểu thêm trên internet hoặc trao đổi trực tiếp với gv qua email.",1,1,True
Không có buổi gặp mặt trực tiếp nào cả.,0,3,True
khi học sinh nào có ý kiến muốn phát biểu thì thầy tranh luận tới cùng .,0,0,False
"rất tốt , rất nhiệt tình , chu đáo .",2,0,False
"Báo sv nộp bài ngày 27 mà cty nghỉ, thông báo bị sai.",0,1,True
thầy dạy không tạo được sự hứng thú .,0,0,False
"Phòng TH hơi cũ, cần nâng cấp lên ạ.",0,2,True
"Nhiều phần đáng lẽ cần học kĩ lại phải lướt qua để kịp chương trình, hơi tiếc.",0,1,True
Hiện tại em không có ý kiến phàn nàn gì cả.,1,3,True
Môn này giúp sv hiểu rõ cách tổ chức CSDL và dùng hiệu quả ở mức cơ bản.,2,1,True
thầy đảm bảo về bài tập cho sinh viên .,2,0,False
"Quạt, mic, máy chiếu, phấn cần nâng cấp ngay.",0,2,True
Chương trình mới dạy TA làm sv khó tiếp thu kiến thức quá.,0,1,True
"giảng giải tận tâm , dạy kỹ giúp sinh viên hiểu bài .",2,0,False
nên bổ sung phần lập trình socket ạ !,0,1,False
"Tài liệu và gv đều rất nhiệt tình, em rất thích.",2,1,True
"khi nghỉ học , thầy đã thông báo nghỉ , khoa cần cập nhập kịp thời thông tin nghỉ trên web khoa .",0,1,False
"Kiến thức học ở trường còn xa rời thực tế quá, cần cập nhật.",0,1,True
"giảng viên dạy dễ hiểu , thân thiên với sinh viên .",2,0,False
Em thấy cái này rất cần thiết và hiệu quả.,2,3,True
"đọc slide xong cũng hết giờ và coi như kiến thức đó đã được "" nạp "" .",0,1,False
Em đạt 9.5 điểm thi giữa kỳ.,1,3,True
"bài giảng dễ hiểu , có kèm theo ví dụ cụ thể , thân thiện với sinh viên , giải đáp ngay khi sinh viên có câu hỏi .",2,1,False
giọng nói của giảng viên khó nghe .,0,0,False
